PROGRAMA;CONCURSO;FOLIO;AGNOPOSTULACION;AGNOFALLO;RESPONSABLEPROYECTO;SEXO;ROLINSTITUCION;INSTITUCION1ERNIVEL;RUTINSTITUCION;PAISINSTITUCION;REGIONINSTITUCION
FONDEF;CONCURSO IDEA I+D 2023;ID23I10051;2022;2023;PAOLA  OLAVE MÜLLER;MUJER;COLABORADORA;SUBSECRETARIA D SALUD PUBLICA;-;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10051;2022;2023;PAOLA  OLAVE MÜLLER;MUJER;COLABORADORA;MINISTERIO DE LA VIVIENDA Y URBANISMO;61801000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10051;2022;2023;PAOLA  OLAVE MÜLLER;MUJER;COLABORADORA;ASOCIACION CHILENA DE MUNICIPALIDADES;65076037-9;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10052;2022;2023;CLAUDIA STANGE KLEIN;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10052;2022;2023;CLAUDIA STANGE KLEIN;MUJER;ENTIDAD ASOCIADA;CONSORCIO BIOFRUTALES;76540610-2;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10052;2022;2023;CLAUDIA STANGE KLEIN;MUJER;ENTIDAD ASOCIADA;AGRICOLA LOS OLMOS LTDA.;7972158-5;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10058;2022;2023;IVAN KOPAITIC OTERO;HOMBRE;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;81669200-8;CHILE;REGION DE VALPARAISO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10058;2022;2023;IVAN KOPAITIC OTERO;HOMBRE;ENTIDAD ASOCIADA;SUPERINTENDENCIA DEL MEDIO AMBIENTE;61979950-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10058;2022;2023;IVAN KOPAITIC OTERO;HOMBRE;COLABORADORA;UNIVERSIDAD DE ANTOFAGASTA;70791800-4;CHILE;REGION DE ANTOFAGASTA
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;BENEFICIARIA SECUNDARIA;CENTRO DE ESTUDIOS AVANZADOS EN ZONAS ARIDAS;65997470-3;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;ENTIDAD ASOCIADA;ASOCIACION DE INDUSTRIALES Y ARMADORES PESQUEROS (AIP);71574800-2;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;ENTIDAD ASOCIADA;SALMONES ANTARTICA S.A.;86100500-3;CHILE;REGION DE LOS LAGOS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;ENTIDAD ASOCIADA;DISTRIMAR;77818790-6;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;COLABORADORA;ACUICOLA DEL NORTE S.A.;-;CHILE;REGION DE ATACAMA
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;COLABORADORA;ILUSTRE MUNICIPALIDAD DE COQUIMBO;20340775-0;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;COLABORADORA;ARCA SPA;76458005-2;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;COLABORADORA;CORPORACION REGIONAL DE DESARROLLO PRODUCTIVO COQUIMBO;65038802-K;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;COLABORADORA;CENTRO TECNOLOGICO DE INNOVACION ACUICOLA- AQUAPACIFICO;65171448-6;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10063;2022;2023;PEDRO TOLEDO AGÜERO;HOMBRE;COLABORADORA;MASMAR;9619316-5;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10067;2022;2023;JUAN VIDAL ROJAS;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD AUTONOMA DE CHILE;71633300-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10067;2022;2023;JUAN VIDAL ROJAS;HOMBRE;ENTIDAD ASOCIADA;ILUSTRE MUNICIPALIDAD DE PELARCO;-;CHILE;REGION DEL MAULE
FONDEF;CONCURSO IDEA I+D 2023;ID23I10067;2022;2023;JUAN VIDAL ROJAS;HOMBRE;ENTIDAD ASOCIADA;ILUSTRE MUNICIPALIDAD DE CONSTITUCION;69120100-7;CHILE;REGION DEL MAULE
FONDEF;CONCURSO IDEA I+D 2023;ID23I10067;2022;2023;JUAN VIDAL ROJAS;HOMBRE;COLABORADORA;CORPORACION CIUDAD ACCESIBLE;65132730-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10067;2022;2023;JUAN VIDAL ROJAS;HOMBRE;COLABORADORA;ILUSTRE MUNICIPALIDAD DE SAN MIGUEL;-;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10068;2022;2023;KATHERINA FERNANDEZ ELGUETA;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10068;2022;2023;KATHERINA FERNANDEZ ELGUETA;MUJER;ENTIDAD ASOCIADA;BIOFOREST S.A.;79990550-7;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10068;2022;2023;KATHERINA FERNANDEZ ELGUETA;MUJER;ENTIDAD ASOCIADA;VIVERO PUYARAL;76218994-1;CHILE;REGION DE NUBLE
FONDEF;CONCURSO IDEA I+D 2023;ID23I10068;2022;2023;KATHERINA FERNANDEZ ELGUETA;MUJER;ENTIDAD ASOCIADA;NAHUELBUTA SPA;76717825-5;CHILE;REGION DE LA ARAUCANIA
FONDEF;CONCURSO IDEA I+D 2023;ID23I10072;2022;2023;SARA MIRALLES CUEVAS;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;70729100-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10072;2022;2023;SARA MIRALLES CUEVAS;MUJER;ENTIDAD ASOCIADA;FRESENIUS KABI;77478120-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10073;2022;2023;EDISON SERRANO GUTIERREZ;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10073;2022;2023;EDISON SERRANO GUTIERREZ;HOMBRE;BENEFICIARIA SECUNDARIA;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10073;2022;2023;EDISON SERRANO GUTIERREZ;HOMBRE;ENTIDAD ASOCIADA;FOODS FOR THE FUTURE (F4F SPA);76400774-3;CHILE;REGION DEL MAULE
FONDEF;CONCURSO IDEA I+D 2023;ID23I10073;2022;2023;EDISON SERRANO GUTIERREZ;HOMBRE;ENTIDAD ASOCIADA;ACUICOLA DEL NORTE S.A. (ACUINOR);99524510-8;CHILE;REGION DE ATACAMA
FONDEF;CONCURSO IDEA I+D 2023;ID23I10073;2022;2023;EDISON SERRANO GUTIERREZ;HOMBRE;ENTIDAD ASOCIADA;SALMONES ANTARTICA S.A.;86100500-3;CHILE;REGION DE LOS LAGOS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10073;2022;2023;EDISON SERRANO GUTIERREZ;HOMBRE;COLABORADORA;ARCA SPA;76458005-2;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10073;2022;2023;EDISON SERRANO GUTIERREZ;HOMBRE;COLABORADORA;DISTRIMAR LTDA;77818790-6;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10078;2022;2023;CARLOS HURTADO FERREIRA;HOMBRE;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;81669200-8;CHILE;REGION DE VALPARAISO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10078;2022;2023;CARLOS HURTADO FERREIRA;HOMBRE;BENEFICIARIA SECUNDARIA;UNIVERSIDAD DE VALPARAISO;60921000-1;CHILE;REGION DE VALPARAISO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10078;2022;2023;CARLOS HURTADO FERREIRA;HOMBRE;ENTIDAD ASOCIADA;ILUSTRE MUNICIPALIDAD DE PUCHUNCAVI;-;CHILE;REGION DE VALPARAISO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10078;2022;2023;CARLOS HURTADO FERREIRA;HOMBRE;ENTIDAD ASOCIADA;PESCADORES ARTESANALES DE CALETA MAITENCILLO;75140000-4;CHILE;REGION DE VALPARAISO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10082;2022;2023;EMILIO LAMAZARES ARCIA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10082;2022;2023;EMILIO LAMAZARES ARCIA;HOMBRE;ENTIDAD ASOCIADA;VETAGRO PATAGONIA SA;76000919-9;CHILE;REGION AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10082;2022;2023;EMILIO LAMAZARES ARCIA;HOMBRE;ENTIDAD ASOCIADA;SOC AGRICOLA GANADERA Y COMERCIAL SANTA ROSA LIMITADA;76255290-6;CHILE;REGION DE NUBLE
FONDEF;CONCURSO IDEA I+D 2023;ID23I10082;2022;2023;EMILIO LAMAZARES ARCIA;HOMBRE;ENTIDAD ASOCIADA;FORTGEN TECHNOLOGIES S/S LTDA;;BRASIL;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2023;ID23I10085;2022;2023;PO  POON;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10085;2022;2023;PO  POON;MUJER;BENEFICIARIA SECUNDARIA;UNIVERSIDAD AUTONOMA DE CHILE;71633300-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10085;2022;2023;PO  POON;MUJER;ENTIDAD ASOCIADA;ISOLCORK SPA;76250181-3;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10089;2022;2023;DIEGO RIVERA SALAZAR;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DEL DESARROLLO;71644300-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10089;2022;2023;DIEGO RIVERA SALAZAR;HOMBRE;ENTIDAD ASOCIADA;FONDO DE AGUA DE SANTIAGO;65197415-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10089;2022;2023;DIEGO RIVERA SALAZAR;HOMBRE;COLABORADORA;COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK;;ESTADOS UNIDOS DE AMERICA;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2023;ID23I10091;2022;2023;MARIA DOMINGUEZ DOMINGUEZ;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10091;2022;2023;MARIA DOMINGUEZ DOMINGUEZ;MUJER;BENEFICIARIA SECUNDARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10091;2022;2023;MARIA DOMINGUEZ DOMINGUEZ;MUJER;ENTIDAD ASOCIADA;ASGREEN INGENIERIA SUSTENTABLE;76133654-1;CHILE;REGION DEL MAULE
FONDEF;CONCURSO IDEA I+D 2023;ID23I10091;2022;2023;MARIA DOMINGUEZ DOMINGUEZ;MUJER;ENTIDAD ASOCIADA;DMC SPA;76253844-K;CHILE;REGION DE COQUIMBO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10093;2022;2023;ANDREA MORENO SWITT;MUJER;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10093;2022;2023;ANDREA MORENO SWITT;MUJER;ENTIDAD ASOCIADA;CHILECARNE;65121536-6;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10093;2022;2023;ANDREA MORENO SWITT;MUJER;COLABORADORA;UNIFAHS;;TAILANDIA;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2023;ID23I10093;2022;2023;ANDREA MORENO SWITT;MUJER;ENTIDAD ASOCIADA;AGROSUPER S.A.;-;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10099;2022;2023;JOSE BECERRA ALLENDE;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10099;2022;2023;JOSE BECERRA ALLENDE;HOMBRE;ENTIDAD ASOCIADA;COMERCIAL Y ASESORA INTERNACIONAL SAGU LTDA.;77101430-5;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10099;2022;2023;JOSE BECERRA ALLENDE;HOMBRE;ENTIDAD ASOCIADA;EMPRESA DE SERVICIOS TECNOLOGICOS;77029400-2;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10101;2022;2023;TERESITA MARZIALETTI B.;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10101;2022;2023;TERESITA MARZIALETTI B.;MUJER;ENTIDAD ASOCIADA;SALMONES PANGUE;-;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10101;2022;2023;TERESITA MARZIALETTI B.;MUJER;ENTIDAD ASOCIADA;FORESTAL MININCO S.A.;91440000-7;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10101;2022;2023;TERESITA MARZIALETTI B.;MUJER;ENTIDAD ASOCIADA;NAHUELBUTA SPA;76717825-5;CHILE;REGION DE LA ARAUCANIA
FONDEF;CONCURSO IDEA I+D 2023;ID23I10102;2022;2023;ARTURO REYES ROMAN;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE ANTOFAGASTA;70791800-4;CHILE;REGION DE ANTOFAGASTA
FONDEF;CONCURSO IDEA I+D 2023;ID23I10102;2022;2023;ARTURO REYES ROMAN;HOMBRE;ENTIDAD ASOCIADA;KAMK UNIVERSITY OF APPLIED SCIENCES;;FINLANDIA;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2023;ID23I10105;2022;2023;DAVID MONTERO FORERO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10105;2022;2023;DAVID MONTERO FORERO;HOMBRE;BENEFICIARIA SECUNDARIA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10105;2022;2023;DAVID MONTERO FORERO;HOMBRE;ENTIDAD ASOCIADA;CLINICA LAS CONDES;93930000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10106;2022;2023;PABLO ULLOA FUENTES;HOMBRE;BENEFICIARIA PRINCIPAL;INSTITUTO DE INVESTIGACIONES AGROPECUARIAS;61312000-9;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10106;2022;2023;PABLO ULLOA FUENTES;HOMBRE;ENTIDAD ASOCIADA;ANASAC;76075832-9;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10106;2022;2023;PABLO ULLOA FUENTES;HOMBRE;ENTIDAD ASOCIADA;AGRICOLA LOS SILOS;76063606-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10106;2022;2023;PABLO ULLOA FUENTES;HOMBRE;COLABORADORA;DIAGNOFRUIT;76192833-3;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10107;2022;2023;JOSE SAAVEDRA RONDO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LOS ANDES;71614000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10107;2022;2023;JOSE SAAVEDRA RONDO;HOMBRE;ENTIDAD ASOCIADA;IMPRESEE INC;;ESTADOS UNIDOS DE AMERICA;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2023;ID23I10107;2022;2023;JOSE SAAVEDRA RONDO;HOMBRE;ENTIDAD ASOCIADA;ORAND S.A.;99599860-2;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10111;2022;2023;ARIEL VALENZUELA SALDIAS;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10111;2022;2023;ARIEL VALENZUELA SALDIAS;HOMBRE;ENTIDAD ASOCIADA;SALMONES ANTARTICA S.A.;86100500-3;CHILE;REGION DE LOS LAGOS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10111;2022;2023;ARIEL VALENZUELA SALDIAS;HOMBRE;ENTIDAD ASOCIADA;BENCHMARK ANIMAL HEALTH CHILE SPA;77142421-K;CHILE;REGION DE LOS LAGOS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10112;2022;2023;WILLIAM GACITUA ESCOBAR;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DEL BIO BIO;60911006-6;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10112;2022;2023;WILLIAM GACITUA ESCOBAR;HOMBRE;COLABORADORA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDEF;CONCURSO IDEA I+D 2023;ID23I10112;2022;2023;WILLIAM GACITUA ESCOBAR;HOMBRE;ENTIDAD ASOCIADA;MASISA S.A.;-;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10112;2022;2023;WILLIAM GACITUA ESCOBAR;HOMBRE;ENTIDAD ASOCIADA;GRUPO SSGM SPA;76568457-9;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10113;2022;2023;GABRIEL GARCIA SAA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10113;2022;2023;GABRIEL GARCIA SAA;HOMBRE;BENEFICIARIA SECUNDARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;81669200-8;CHILE;REGION DE VALPARAISO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10113;2022;2023;GABRIEL GARCIA SAA;HOMBRE;ENTIDAD ASOCIADA;DIRECCION DE AEROPUERTOS                          - MINISTERIO DE OBRAS PUBLICAS;61202000-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10113;2022;2023;GABRIEL GARCIA SAA;HOMBRE;ENTIDAD ASOCIADA;DIRECCION GENERAL DE AERONAUTICA CIVIL;61104000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10118;2022;2023;IVO FUSTOS TORIBIO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDEF;CONCURSO IDEA I+D 2023;ID23I10118;2022;2023;IVO FUSTOS TORIBIO;HOMBRE;ENTIDAD ASOCIADA;SERVICIO NACIONAL DE GEOLOGIA Y MINERIA;61702000-9;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10118;2022;2023;IVO FUSTOS TORIBIO;HOMBRE;ENTIDAD ASOCIADA;DIRECCION METEOROLOGICA DE CHILE;61104000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10118;2022;2023;IVO FUSTOS TORIBIO;HOMBRE;ENTIDAD ASOCIADA;OFICINA NACIONAL DE EMERGENCIA EL MINISTERIO DE INTERIOR Y SEGURIDAD PUBLICA;60509001-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10119;2022;2023;CLAUDIA ORTIZ CALDERON;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10119;2022;2023;CLAUDIA ORTIZ CALDERON;MUJER;ENTIDAD ASOCIADA;GEOSIM;77363534-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10126;2022;2023;MARIELA YEVENES BURGOS;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10126;2022;2023;MARIELA YEVENES BURGOS;MUJER;ENTIDAD ASOCIADA;DIRECCION GENERAL DE AGUAS;61202000-0;CHILE;REGION DE NUBLE
FONDEF;CONCURSO IDEA I+D 2023;ID23I10126;2022;2023;MARIELA YEVENES BURGOS;MUJER;ENTIDAD ASOCIADA;COMITE DE AGUA BOCA ITATA Y PUAHUN;65886860-8;CHILE;REGION DE NUBLE
FONDEF;CONCURSO IDEA I+D 2023;ID23I10126;2022;2023;MARIELA YEVENES BURGOS;MUJER;ENTIDAD ASOCIADA;ASOCIACION DE MUNICIPALIDADES BIOBIO;65099885-5;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10131;2022;2023;OSCAR MORA GARAY;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LOS LAGOS;70772100-6;CHILE;REGION DE LOS LAGOS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10131;2022;2023;OSCAR MORA GARAY;HOMBRE;ENTIDAD ASOCIADA;3SE;76302771-6;CHILE;REGION DE LOS LAGOS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10132;2022;2023;RODRIGO BRIONES VIRA;HOMBRE;BENEFICIARIA PRINCIPAL;CENTRO DE INVESTIGACION DE POLIMEROS AVANZADOS;65053487-5;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10132;2022;2023;RODRIGO BRIONES VIRA;HOMBRE;BENEFICIARIA SECUNDARIA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10132;2022;2023;RODRIGO BRIONES VIRA;HOMBRE;ENTIDAD ASOCIADA;COMERCIAL E INDUSTRIAL SSGM SPA;76568457-9;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10132;2022;2023;RODRIGO BRIONES VIRA;HOMBRE;ENTIDAD ASOCIADA;MASISA S.A.;-;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10135;2022;2023;LISETTE LAPIERRE ACEVEDO;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10135;2022;2023;LISETTE LAPIERRE ACEVEDO;MUJER;ENTIDAD ASOCIADA;AGROSUPER S.A.;76129263-3;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10138;2022;2023;CLAUDIO BURGOS MELLADO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE O´HIGGINS;61980530-5;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10138;2022;2023;CLAUDIO BURGOS MELLADO;HOMBRE;BENEFICIARIA SECUNDARIA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2023;ID23I10138;2022;2023;CLAUDIO BURGOS MELLADO;HOMBRE;ENTIDAD ASOCIADA;REBORN ELECTRIC MOTORS SPA;77155166-1;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEF;CONCURSO IDEA I+D 2023;ID23I10138;2022;2023;CLAUDIO BURGOS MELLADO;HOMBRE;ENTIDAD ASOCIADA;ALIFRUT S.A.;96557910-9;CHILE;REGION METROPOLITANA DE SANTIAGO
